 Seen_acc:[99.487, 98.804, 98.389, 97.925, 97.534, 97.339, 96.606, 96.558, 96.558, 96.265] 
 Unseen_acc:[98.047, 88.574, 80.924, 79.59, 73.789, 73.763, 73.091, 69.253, 72.127, 72.235] 
 HMean_acc:[98.762, 93.41, 88.806, 87.811, 84.016, 83.927, 83.219, 80.657, 82.573, 82.537] 
>>> 0111-21-32-31-214-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_70-alpha1_1-Avg_acc:[99.76, 97.273, 89.407, 85.954, 81.269, 78.29, 73.802, 71.018, 71.427, 73.19, 71.042] 
 Seen_acc:[99.463, 98.853, 98.315, 97.998, 97.607, 97.095, 96.851, 96.704, 96.704, 96.46] 
 Unseen_acc:[93.164, 78.809, 76.172, 70.264, 68.281, 64.16, 61.794, 62.565, 65.9, 64.621] 
 HMean_acc:[96.211, 87.7, 85.838, 81.845, 80.352, 77.264, 75.449, 75.976, 78.384, 77.394] 
>>> 0111-21-42-02-445-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_70-alpha1_1-Avg_acc:[100.0, 98.805, 91.521, 91.073, 90.729, 89.518, 87.308, 83.792, 83.754, 85.059, 83.525] 
 Seen_acc:[99.487, 99.17, 98.975, 98.56, 98.462, 97.974, 97.144, 96.997, 96.997, 96.655] 
 Unseen_acc:[99.023, 83.203, 84.57, 86.23, 85.273, 83.594, 80.453, 79.991, 82.149, 81.188] 
 HMean_acc:[99.254, 90.488, 91.207, 91.984, 91.394, 90.215, 88.014, 87.677, 88.958, 88.249] 
>>> 0112-15-19-47-144-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_100-alpha1_1-Avg_acc:[100.0, 97.962, 90.14, 87.698, 81.207, 77.825, 74.461, 72.018, 72.461, 73.844, 72.172] 
 Seen_acc:[99.536, 98.926, 98.291, 97.754, 97.29, 96.729, 96.411, 96.338, 96.265, 96.045] 
 Unseen_acc:[95.508, 80.859, 79.362, 70.85, 68.008, 65.69, 64.797, 65.291, 67.96, 66.988] 
 HMean_acc:[97.48, 88.985, 87.818, 82.155, 80.055, 78.244, 77.504, 77.833, 79.673, 78.927] 
>>> 0112-15-28-51-696-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_90-alpha1_1-Avg_acc:[99.219, 98.559, 96.818, 90.226, 88.751, 87.86, 84.8, 79.158, 78.817, 80.518, 77.01] 
 Seen_acc:[99.091, 98.407, 98.26, 97.943, 97.772, 97.162, 96.796, 96.551, 96.527, 96.429] 
 Unseen_acc:[97.656, 96.387, 84.766, 83.252, 83.125, 80.176, 73.795, 72.945, 75.886, 72.305] 
 HMean_acc:[98.368, 97.387, 91.016, 90.002, 89.856, 87.856, 83.745, 83.104, 84.971, 82.642] 
>>> 0112-15-39-54-931-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_100-alpha1_1-Avg_acc:[99.88, 98.991, 95.312, 91.429, 91.662, 90.34, 85.578, 79.838, 80.664, 81.803, 80.301] 
 Seen_acc:[99.756, 99.089, 98.186, 97.893, 97.185, 96.917, 96.184, 96.135, 96.135, 95.525] 
 Unseen_acc:[98.047, 92.188, 87.956, 89.258, 88.828, 82.682, 75.286, 75.714, 77.783, 77.006] 
 HMean_acc:[98.894, 95.514, 92.79, 93.376, 92.819, 89.235, 84.462, 84.711, 85.991, 85.272] 
